MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,Alley_na,MasVnrType_na,MasVnrArea_na,BsmtQual_na,BsmtCond_na,BsmtExposure_na,BsmtFinType1_na,BsmtFinType2_na,Electrical_na,FireplaceQu_na,GarageType_na,GarageYrBlt_na,GarageFinish_na,GarageQual_na,GarageCond_na,PoolQC_na,Fence_na,MiscFeature_na
5,RM,3.9512437185814275,9.453346746460348,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,78,16,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,,,,,0,,0,1078,1078,GasA,3,Y,,7.028201432058005,445,0,7.360739903058278,0,0,2,0,3,1,3,8,Typ,1,,,78.0,,2,360,,,P,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.356708826689592,10.18592706042804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,1300,,0,434,1734,GasA,5,Y,,7.458186157340487,0,0,7.458186157340487,1,0,2,0,3,1,4,7,Typ,0,,,1.0,,2,660,,,Y,160,24,0,0,0,0,,,,0,1,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
6,RL,4.1588830833596715,9.636964126077363,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,6,6,Gable,CompShg,HdBoard,HdBoard,,500.0,4,3,Slab,,,,,0,,0,0,0,GasA,5,Y,,6.20455776256869,1427,0,7.561121589530238,0,0,3,0,4,1,4,7,Typ,1,,,6.0,,2,672,,,Y,0,0,1,0,0,0,,,,0,7,ConLD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.0943445622221,9.890211102808141,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,50,1,Hip,CompShg,Wd Sdng,Wd Sdng,,98.0,3,3,PConc,,,,,0,,0,0,0,GasA,5,Y,,7.200424892944957,0,0,7.200424892944957,0,0,1,0,3,1,3,7,Typ,1,,,50.0,,1,252,,,Y,116,0,0,1,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.31748811353631,9.736758869824087,Pave,,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,32,32,Hip,CompShg,HdBoard,Plywood,,140.0,3,3,CBlock,,,,,535,,0,155,690,GasA,3,Y,,6.548219102762372,728,0,7.262628600974241,0,0,1,1,3,1,3,6,Typ,0,,,32.0,,2,440,,,Y,252,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,4.0943445622221,9.818014439778864,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,82,7,Gable,CompShg,VinylSd,VinylSd,,0.0,3,4,BrkTil,,,,,0,,0,624,624,GasA,4,Y,,6.579251212010101,0,0,6.579251212010101,0,0,1,0,2,1,3,5,Typ,0,,,5.0,,2,484,,,Y,106,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.795790545596741,10.566502565435615,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,15,14,Hip,CompShg,HdBoard,HdBoard,,284.0,4,3,CBlock,,,,,0,,0,1288,1288,GasA,5,Y,,7.170888478512505,1116,0,7.790282380703483,0,0,2,1,4,1,4,9,Typ,1,,,15.0,,2,462,,,Y,127,82,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.442651256490317,10.413448623063568,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,16,14,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,Wood,,,,,732,,0,64,796,GasA,5,Y,,6.679599185844383,566,0,7.216709486709457,1,0,1,1,1,1,3,5,Typ,0,,,16.0,,2,480,,,Y,40,30,0,1,0,0,,,,1,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,3.912023005428146,9.851311272778302,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,70,56,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,,,,,285,,0,666,951,GasA,5,N,,6.85751406254539,0,0,6.85751406254539,0,0,1,0,2,1,3,6,Typ,0,,,70.0,,1,327,,,Y,0,28,0,0,0,0,,,,0,4,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.174387269895637,10.033939918342933,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2,0,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,783,783,GasA,5,Y,,6.663132695990803,701,0,7.302496423727326,0,0,2,1,3,1,4,8,Typ,1,,,2.0,,2,393,,,Y,0,72,0,0,0,0,,,,0,7,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RM,4.0943445622221,9.567795232640782,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,93,1,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,,,,,0,,0,684,684,GasA,3,Y,,6.650279048587422,582,0,7.2115567333138015,0,0,1,1,3,1,4,7,Typ,0,,,,,0,0,,,Y,136,0,1,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,RL,3.6888794541139363,9.014591356466179,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,94,5,Gable,CompShg,WdShing,Stucco,,0.0,3,3,PConc,,,,,365,,0,75,440,GasA,3,N,,6.542471960506805,0,0,6.542471960506805,0,0,1,0,2,1,4,4,Typ,1,,,17.0,,1,352,,,P,0,0,1,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.110873864173311,9.735725826944762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,46,46,Gable,CompShg,VinylSd,VinylSd,,192.0,3,2,CBlock,,,,,903,,0,126,1029,GasA,4,Y,,6.9363427358340495,0,0,6.9363427358340495,1,0,1,0,3,1,3,5,Typ,0,,,46.0,,1,261,,,Y,64,0,1,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.46985992025417,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,35,35,Gable,CompShg,HdBoard,HdBoard,,252.0,3,3,CBlock,,,,,416,,0,409,825,GasA,4,Y,,7.00033446027523,896,0,7.597396320212795,0,0,2,1,4,1,3,8,Typ,1,,,35.0,,2,495,,,Y,0,66,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2,RM,4.174387269895637,9.714424203840492,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,67,56,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,507,,0,286,793,GasA,3,Y,,6.675823221634848,325,0,7.0192966537150445,1,0,1,0,3,1,3,5,Typ,1,,,67.0,,2,410,,,Y,0,0,0,0,1,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,FV,3.5553480614894135,8.856815621339102,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,7,7,Hip,CompShg,MetalSd,MetalSd,,218.0,4,3,PConc,,,,,450,,0,241,691,GasA,5,Y,,6.569481420414296,739,0,7.280697195384741,1,0,2,1,3,1,4,6,Typ,0,,,7.0,,2,506,,,Y,0,34,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,RL,3.1780538303479458,8.30231421871038,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,31,31,Gable,CompShg,Plywood,Brk Cmn,,0.0,3,3,CBlock,,,,,556,,0,248,804,GasA,3,Y,,6.6895992691789665,744,0,7.344719054149673,1,0,2,1,3,1,4,7,Typ,1,,,31.0,,2,440,,,Y,48,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.634728988229636,10.358230146517549,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,6,6,Hip,CompShg,VinylSd,VinylSd,,922.0,5,3,PConc,,,,,56,,0,2336,2392,GasA,5,Y,,7.779885115070522,0,0,7.779885115070522,0,0,2,0,3,1,5,8,Typ,1,,,6.0,,3,968,,,Y,248,105,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.31748811353631,9.668460516349608,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,47,47,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,824,,0,216,1040,GasA,2,Y,,6.946975992135418,0,0,6.946975992135418,1,0,1,1,3,1,3,5,Typ,0,,,47.0,,1,308,,,Y,0,0,1,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.605170185988092,10.316023392018021,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,41,41,Gable,CompShg,VinylSd,VinylSd,,576.0,3,4,CBlock,,,,,448,,0,448,896,GasA,3,Y,,7.074963197966044,960,0,7.669495251007694,0,0,2,1,4,1,4,8,Typ,1,,,41.0,,1,509,,,Y,0,72,0,0,1,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,FV,4.31748811353631,9.882401061887073,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,1088,1088,GasA,5,Y,,6.992096427415888,871,0,7.580189417944541,0,0,2,1,3,1,4,8,Typ,1,,,1.0,,3,1025,,,Y,208,46,0,0,0,0,,,,0,12,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.143134726391533,9.668460516349608,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,4,3,Gable,CompShg,VinylSd,VinylSd,,120.0,3,3,PConc,,,,,680,,0,400,1080,GasA,5,Y,,6.984716320118266,0,0,6.984716320118266,1,0,1,0,3,1,4,6,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,FV,3.5263605246161616,8.815521837321526,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,689,689,GasA,5,Y,,6.555356891810665,689,0,7.238496840894365,0,0,2,0,2,1,4,5,Typ,0,,,1.0,,2,540,,,Y,0,102,0,0,0,0,,,,0,2,WD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,9.999857687959985,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,46,46,Hip,CompShg,Wd Sdng,Wd Sdng,,57.0,3,3,CBlock,,,,,827,,0,161,988,GasA,3,Y,,6.895682697747868,0,0,6.895682697747868,1,0,1,0,3,1,3,5,Typ,0,,,44.0,,2,572,,,Y,0,0,0,0,0,0,,,,0,10,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,9.994518054711198,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,40,40,Gable,CompShg,MetalSd,MetalSd,,342.0,3,3,CBlock,,,,,552,,0,280,832,GasA,4,Y,,7.001245622069476,880,0,7.589841512182657,0,0,2,1,4,1,3,9,Typ,1,,,40.0,,2,486,,,Y,0,43,0,0,0,0,,,,0,4,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.356708826689592,10.03704298004088,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,7,7,Gable,CompShg,VinylSd,VinylSd,,183.0,4,3,PConc,,,,,1162,,0,426,1588,GasA,5,Y,,7.370230641807081,0,0,7.370230641807081,0,0,2,0,3,1,4,6,Typ,0,,,7.0,,2,472,,,Y,158,29,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,FV,,9.047460145149945,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,MetalSd,MetalSd,,432.0,5,3,PConc,,,,,578,,0,892,1470,GasA,5,Y,,7.298445101508147,0,0,7.298445101508147,1,0,2,1,2,1,4,7,Typ,1,,,1.0,,2,484,,,Y,0,144,0,0,0,0,,,,0,6,New,Partial,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.672828834461906,10.441245820296237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,0,Gable,CompShg,CemntBd,CmentBd,,315.0,5,3,PConc,,,,,0,,0,2121,2121,GasA,5,Y,,7.659642954564682,0,0,7.659642954564682,0,0,2,1,3,1,5,8,Typ,1,,,0.0,,3,732,,,Y,124,98,0,0,1,0,,,,0,5,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,FV,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,1293,1293,GasA,5,Y,,7.170888478512505,0,0,7.170888478512505,1,0,2,0,2,1,4,5,Typ,1,,,0.0,,2,572,,,Y,216,121,0,0,0,0,,,,0,8,New,Partial,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,FV,3.5553480614894135,9.012964364941407,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,,,,,1106,,0,135,1241,GasA,5,Y,,7.123672785204607,0,0,7.123672785204607,1,0,1,1,1,1,4,4,Typ,0,,,0.0,,2,569,,,Y,0,116,0,0,0,0,,,,0,11,New,Partial,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.6443908991413725,10.15678007598692,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,32,32,Gable,CompShg,Plywood,Plywood,,160.0,3,3,CBlock,,,,,644,,0,549,1193,GasA,3,Y,,7.328437352895162,0,0,7.328437352895162,0,1,2,0,3,1,3,7,Typ,1,,,32.0,,2,478,,,Y,0,0,0,0,1,0,,,,0,5,COD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RM,4.356708826689592,9.597671517616586,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,11,10,Gable,CompShg,VinylSd,VinylSd,,200.0,3,4,PConc,,,,,1309,,0,35,1344,GasA,5,Y,,7.203405521083095,0,0,7.203405521083095,2,0,2,0,2,2,3,8,Typ,0,,,11.0,,4,784,,,Y,0,0,0,0,0,0,,,,0,11,WD,Alloca,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.30406509320417,9.822965525975604,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,0,,0,1240,1240,GasA,5,Y,,7.122866658599083,0,0,7.122866658599083,0,0,2,0,2,1,4,5,Typ,0,,,1.0,,3,826,,,Y,140,93,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.1588830833596715,9.590689294342361,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,30,30,Gable,CompShg,Plywood,Plywood,,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,3,Y,,7.02108396428914,1120,0,7.7142311448490855,0,0,2,0,6,2,3,12,Typ,0,,,30.0,,2,528,,,Y,154,0,0,0,0,0,,,,0,6,WD,Alloca,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.273981366796196,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,26,26,Gable,CompShg,MetalSd,MetalSd,,310.0,4,4,CBlock,,,,,678,,0,762,1440,GasA,5,Y,,7.272398392570047,0,0,7.272398392570047,0,0,2,0,3,1,4,7,Typ,1,,,26.0,,2,467,,,Y,0,0,1,0,0,0,,,,0,4,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.2626798770413155,9.927634841513019,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,36,36,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,0,,0,864,864,GasA,4,Y,,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,Typ,0,,,34.0,,1,280,,,Y,0,0,0,0,0,0,,,,0,7,Oth,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.356708826689592,10.022725181325429,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,11,10,Hip,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,144,,1,379,1650,GasA,5,Y,,7.426549072397305,0,0,7.426549072397305,1,0,2,0,3,1,4,7,Maj1,1,,,11.0,,2,583,,,Y,78,73,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RL,4.0943445622221,9.994518054711198,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,69,59,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,,,,,0,,0,778,778,GasA,3,Y,,6.8501261661455,545,0,7.305860032684009,0,0,2,0,3,1,3,7,Typ,1,,,69.0,,1,240,,,Y,335,0,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.174387269895637,9.8083282321743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,7,6,Gable,CompShg,VinylSd,VinylSd,,108.0,3,3,PConc,,,,,0,,0,1349,1349,GasA,5,Y,,7.207118856207756,0,0,7.207118856207756,0,0,2,0,3,1,3,6,Typ,0,,,7.0,,2,539,,,Y,120,55,0,0,0,0,,,,0,12,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RM,3.912023005428146,9.407566278407877,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,54,8,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,0,,0,901,901,GasA,5,Y,,6.803505257608338,0,0,6.803505257608338,0,0,1,0,2,1,3,4,Typ,0,,,54.0,,1,281,,,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.174387269895637,9.612988088406727,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,14,14,Gable,CompShg,VinylSd,VinylSd,,0.0,4,4,PConc,,,,,387,,0,374,761,GasA,5,Y,,6.697034247666484,793,0,7.3796321526095525,0,0,2,1,3,1,4,7,Typ,0,,,14.0,,2,484,,,Y,0,124,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,10.403756693811884,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,59,5,Gable,CompShg,HdBoard,HdBoard,,0.0,3,4,CBlock,,,,,0,,0,1092,1092,GasA,5,Y,,7.049254841255837,0,0,7.049254841255837,0,1,1,0,3,1,4,6,Typ,1,,,59.0,,1,300,,,Y,0,36,0,0,0,0,,,,0,8,WD,Family,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.5553480614894135,8.838081944598306,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,1,1,Gable,CompShg,VinylSd,VinylSd,,80.0,3,3,PConc,,,,,547,,0,0,547,GasA,4,Y,,6.977281341630747,0,0,6.977281341630747,1,0,1,0,2,1,3,5,Typ,0,,,1.0,,2,525,,,Y,0,28,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.885826078267922,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,54,54,Hip,CompShg,Wd Sdng,Wd Sdng,,184.0,3,4,CBlock,,,,,35,,1,905,1809,GasA,3,Y,,7.7226775164680035,0,0,7.7226775164680035,1,0,2,0,3,1,4,7,Typ,2,,,54.0,,2,450,,,Y,166,120,1,0,0,0,,,,0,10,COD,Abnorml,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.110873864173311,9.855993182829993,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,32,1,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,532,,1,364,1040,GasA,3,Y,,6.946975992135418,0,0,6.946975992135418,0,0,2,0,3,1,4,5,Typ,0,,,32.0,,2,484,,,Y,0,0,0,0,1,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.0943445622221,10.306888254533451,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,39,39,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,,,,,1198,,0,0,1198,GasA,3,Y,,7.1372784372603855,0,0,7.1372784372603855,2,0,0,2,0,2,3,6,Typ,0,,,39.0,,2,400,,,Y,120,0,0,0,0,0,,,,0,1,WD,Alloca,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,9.697013408574392,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,13,12,Gable,CompShg,HdBoard,HdBoard,,112.0,3,3,PConc,,,,,518,,0,179,697,GasA,4,Y,,6.546785410760524,804,0,7.313886831633462,0,0,2,1,3,1,4,6,Typ,1,,,13.0,,2,420,,,Y,190,63,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
